National Provider Identifier,Last Name/Organization Name of the Provider,First Name of the Provider,Middle Initial of the Provider,Credentials of the Provider,Gender of the Provider,Entity Type of the Provider,Street Address 1 of the Provider,Street Address 2 of the Provider,City of the Provider,Zip Code of the Provider,State Code of the Provider,Country Code of the Provider,Provider Type,Medicare Participation Indicator,Place of Service,HCPCS Code,HCPCS Description,HCPCS Drug Indicator,Number of Services,Number of Medicare Beneficiaries,Number of Distinct Medicare Beneficiary/Per Day Services,Average Medicare Allowed Amount,Average Submitted Charge Amount,Average Medicare Payment Amount,Average Medicare Standardized Amount
1366540296,GRIFFIN,PATRICK,A,OD,M,I,30030 TOWN CENTER DR,,LAGUNA NIGUEL,926772096,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,11,11,11,78.94,118,45.01090909,41.84727273
1841632643,HANKINS,ELIZABETH,M,O.D.,F,I,1160 LIVE OAK BLVD,,YUBA CITY,959913407,CA,US,Optometry,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,73,73,73,105,105,65.76383562,68.86821918
1932292901,BORBA,KARISA,M,O.D.,F,I,7075 N SHARON AVE,,FRESNO,937203329,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,129,129,129,157.37,200,107.7999225,102.3682946
1972624658,HALE,BERNARD,J,O. D.,M,I,1773 SAN PABLO AVE,SUITE #A1,PINOLE,945642013,CA,US,Optometry,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,41,41,41,116.55,134.3414634,74.31292683,68.67048781
1720001738,MCPHERRAN,RANDALL,R,OD,M,I,6283 CLARK RD,#10,PARADISE,959694100,CA,US,Optometry,Y,O,92250,Photography of the retina,N,47,46,47,75.57829787,108.5744681,53.05212766,49.17765957
1649346701,SHAH,SANGITA,,O.D.,F,I,323-325 NORTH MATHILDA AVENUE,,SUNNYVALE,94085,CA,US,Optometry,Y,O,76514,Ultrasound of corneal structure and measurement,N,20,20,20,17.189,55,12.1405,10.401
1114968245,PENG,BONNIE,C,OD,F,I,855 W FOOTHILL BLVD,,MONROVIA,910161938,CA,US,Optometry,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,12,11,12,48.39,62,34.77833333,31.38666667
1558379610,TRAN,TAYLOR,N,O.D.,F,I,670 NORTHRIDGE SHOPPING CTR,,SALINAS,939062014,CA,US,Optometry,Y,O,92083,Measurement of field of vision during daylight conditions,N,12,12,12,68.97833333,125,51.73,44.63833333
1427029123,KWONG,AVON,W,OD,F,I,611 BROADWAY,,SAN FRANCISCO,941334405,CA,US,Optometry,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,39,39,39,79,79,39.57128205,64.4674359
1760466148,CHIESA,MELANIE,M,O.D.,F,I,991 E MONTE VISTA AVE,,TURLOCK,953820403,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,44,43,44,120,120,68.10568182,71.92
1518982065,KLEM,PETER,S,O.D.,M,I,1263 PLEASANT GROVE BLVD,STE. 100,ROSEVILLE,957475858,CA,US,Optometry,Y,O,92081,Measurement of field of vision during daylight conditions,N,11,11,11,31.52,67,16.71454546,17.10454546
1619995800,ANAYA,JUAN,P,O.D.,M,I,14240 SAN PABLO AVE,,SAN PABLO,948063328,CA,US,Optometry,Y,O,92250,Photography of the retina,N,13,13,13,92.62,100,56.41153846,46.15769231
1831445352,LY,HIEU,M,O.D.,M,I,521 S HAM LN,,LODI,952423528,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,41,41,41,157.37,185,101.9687805,96.81195122
1235195082,BODMAN,JANIE,M,OD,F,I,477 N EL CAMINO REAL,STE C202,ENCINITAS,92024,CA,US,Optometry,Y,O,83861,Microfluid analysis of tears,N,126,63,63,22.09650794,22.37428571,21.65634921,22.05
1962595009,AHMADI,LEILA,,O.D.,F,I,26800 CROWN VALLEY PARKWAY,SUITE #308,MISSION VIEJO,926918050,CA,US,Optometry,Y,O,92250,Photography of the retina,N,27,25,27,93.58,120,73.36,62.31
1689861502,GOLLENDER,PAUL,R,O.D.,M,I,1263 PLEASANT GROVE BLVD,#100,ROSEVILLE,957475884,CA,US,Optometry,Y,O,92083,Measurement of field of vision during daylight conditions,N,39,30,39,66.70820513,110.2564103,47.42307692,45.45512821
1861425662,WERKHOVEN,LUKE,,O.D.,M,I,5300 HOLLISTER AVE,,SANTA BARBARA,931112306,CA,US,Optometry,Y,O,92250,Photography of the retina,N,41,39,41,81.54,105,60.24317073,58.62365854
1275691875,LAURO,PATRICK,,O.D.,M,I,3530 ATLANTIC AVE,STE 106,LONG BEACH,908074569,CA,US,Optometry,Y,O,92133,Diagnostic imaging of optic nerve of eye,N,23,22,23,47.37782609,75,37.14391304,34.37
1245464460,HO,TRAM,,O.D.,F,I,3033 BRISTOL ST,E,COSTA MESA,926263001,CA,US,Optometry,Y,O,92020,Examination of cornea and iris using lens device and slit lamp,N,28,28,28,29.55,55,23.17,21.05
1972945913,CHAU,ANNE,,O.D.,F,I,11333 SEPULVEDA BLVD,,MISSION HILLS,913451116,CA,US,Optometry,Y,O,92083,Measurement of field of vision during daylight conditions,N,60,57,60,68.85666667,68.85666667,47.4235,44.45833333
1558354720,LINVILLE,JAMES,S,O.D.,M,I,579 4TH AVE,,GUSTINE,953221143,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,13,13,13,89,89,60.92076923,109.3953846
1619998192,HENLEY,JON,M,O.D.,M,I,876 N MOUNTAIN AVE,SUITE 100,UPLAND,917864166,CA,US,Optometry,Y,O,92250,Photography of the retina,N,53,53,53,81.54,99,63.71,62.09018868
1861431439,DELAPENA,MICHAEL,P,OD,M,I,419 E ROMIE LN,,SALINAS,939014016,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,48,44,48,73,73,48.93354167,50.133125
1811178395,INGMAN,STEPHEN,J,O.D.,M,I,11879 KEMPER RD,STE 6,AUBURN,956039021,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,16,16,16,151.14,159.39375,107.53125,106.451875
1568777076,VIDA,RYAN,S,O.D,M,I,4353 PARK TERRACE DR,STE 150,WESTLAKE VILLAGE,913614631,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,126,112,126,79.00142857,127.3809524,49.54888889,45.88634921
1962568329,LOCKHART,KEVIN,G,O.D.,M,I,5520 DOUGLAS BLVD,SUITE 110,GRANITE BAY,957466288,CA,US,Optometry,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,37,29,37,43.93,48.64864865,30.71675676,30.53837838
1821177858,ALLGEIER,JEFFREY,V,O.D.,M,I,3133 PROFESSIONAL DR STE 14,,AUBURN,956032463,CA,US,Optometry,Y,O,66984,Removal of cataract with insertion of lens,N,41,31,41,127.0726829,218.195122,99.62536585,75.63195122
1861461972,EVANS,ROBERT,L,OD,M,I,330 OXFORD ST,#206,CHULA VISTA,919113117,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,75,74,75,88,88,56.1132,85.96013333
1104995570,WHITE,JEFFREY,W,O.D.,M,I,715 N IRWIN ST,,HANFORD,932303813,CA,US,Optometry,Y,O,92250,Photography of the retina,N,160,158,160,81.54,130,58.7868125,57.2283125
1760571970,SWIFT,THOMAS,M,OPTOMETRIST,M,I,711 VAN NESS AVENUE,SUITE 310,SAN FRANCISCO,941023285,CA,US,Optometry,Y,O,92083,Measurement of field of vision during daylight conditions,N,40,40,40,78.86225,197,59.832,47.66425
1902862212,RAULINO,MARGARET,D,O.D.,F,I,1225 NORTH LAKE BLVD,,TAHOE CITY,961457170,CA,US,Optometry,Y,O,92285,Photography of content of eyes,N,94,89,94,22.09,50,15.74574468,14.7743617
1841388303,TRAN,SANG,H,O.D.,M,I,6930 65TH ST,SUITE #113,SACRAMENTO,958232343,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,65,65,65,120,120,79.28753846,103.1727692
1851505002,GRAHAM,GREGORY,J,O.D.,M,I,1349 CAMINO DEL MAR,,DEL MAR,920142553,CA,US,Optometry,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,38,35,38,105.051579,113.1578947,59.99342105,62.41105263
1407931066,ASMUS,PAULA,C,OD,F,I,110 WASHINGTON AVE,,RICHMOND,948013947,CA,US,Optometry,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,27,21,27,46.99,75,35.47555556,32.97185185
1225165590,MARSHAK,JEFFREY,E,O.D.,M,I,390 N SEPULVEDA BLVD,SUITE# 1100,EL SEGUNDO,902454475,CA,US,Optometry,Y,O,92012,"Eye and medical examination for diagnosis and treatment, established patient",N,214,211,214,90.08439252,115,66.80518692,65.00214953
1598896102,HAYES,GREGORY,J,O.D.,M,I,11717 BERNARDO PLAZA CT,SUITE 150,SAN DIEGO,921282412,CA,US,Optometry,Y,O,92134,Diagnostic imaging of retina,N,16,14,16,46.5475,100,36.49125,35.31875
1962474221,SWEENEY,KENNETH,E,O.D.,M,I,825 POLLARD RD,#208,LOS GATOS,950321435,CA,US,Optometry,Y,O,92225,Examination of eye by ophthalmoscope with retinal drawing,N,45,29,29,30,30,23.07355556,21.45844444
1689753261,NEWTON,WARREN,C,O.D.,M,I,14349 AMARGOSA RD,,VICTORVILLE,923922317,CA,US,Optometry,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,92,90,92,110.32,112,69.78271739,68.29532609
1134384225,HSIEH,JOYCE,I,O.D.,F,I,5601 DE SOTO AVE,OPTOMETRY DEPARTMENT,WOODLAND HILLS,913676701,CA,US,Optometry,Y,F,92083,Measurement of field of vision during daylight conditions,N,14,11,14,33.4,134,24.35714286,20.58642857
1477693414,CHIANG,JUNE,M,O.D.,F,I,1149 S HILL ST STE 365,,LOS ANGELES,900152212,CA,US,Optometry,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,23,23,23,165.11,250,112.333913,113.16
1659502201,RUDICK,ANTHONY,J,O.D.,M,I,7056 SKYWAY,,PARADISE,959693960,CA,US,Optometry,Y,O,92225,Examination of eye by ophthalmoscope with retinal drawing,N,195,116,117,27.99,45.87692308,21.32717949,20.98153846
1558459305,BRECKON,KIMBERLY,K,O.D.,F,I,910 E STOWELL RD,,SANTA MARIA,934547001,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,61,61,61,131.18,133,63.32114754,60.00377049
1467430587,OSBORNE,DOUGLAS,M,OD,M,I,2910 JEFFERSON,STE 101,CARLSBAD,920082357,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,57,40,57,76.48,90.61403509,55.36263158,53.07035088
1508835919,SPAETH,JOHN,C,O.D.,M,I,32585 GOLDEN LANTERN STREET # H,,DANA POINT,92629,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,27,24,27,78.94,110,60.50333333,56.1537037
1215037908,SEIDLITZ,TIMOTHY,H,O.D.,M,I,4305 STAGECOACH RD,,DUNSMUIR,960251812,CA,US,Optometry,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,39,39,39,164.9,173,118.2489744,119.2220513
1255307724,LAYA,JOSEPH,W,O.D.,M,I,1751 HATRNELL AVE,SUITE 1,REDDING,960020748,CA,US,Optometry,Y,O,92250,Photography of the retina,N,78,67,78,81.54,85.2,63.24717949,61.6274359
1982650867,REEDER,KEVIN,M,O.D.,M,I,9320 CARMEL MOUNTAIN RD,STE E,SAN DIEGO,921292159,CA,US,Optometry,Y,O,92250,Photography of the retina,N,66,65,66,81.54,94,58.05121212,56.45727273
1760466775,VANBUSKIRK,KAARYN,P,O.D.,F,I,4860 Y ST,SUITE 2400,SACRAMENTO,958172307,CA,US,Optometry,Y,O,92012,"Eye and medical examination for diagnosis and treatment, established patient",N,94,92,94,87.98202128,281.1276596,62.77638298,60.92117021
1821050329,LEWIS,MICHAEL,R,O.D.,M,I,9574 MICRON AVE,SUITE E,SACRAMENTO,958272622,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,15,15,15,73.45,76,57.58,57.54
1427160415,LITZ,ROGER,D,O.D.,M,I,15025 INNOVATION DR,,SAN DIEGO,921283409,CA,US,Optometry,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,119,119,119,112.75,258,74.11084034,71.37705882
1750365052,GRAHAM,ROBERT,J,OD,M,I,635 E OJAI AVE,,OJAI,930232822,CA,US,Optometry,Y,O,67820,Removal of eyelashes by forceps,N,31,18,31,54.15,78,37.58064516,34.98806452
1851437198,PRICE,GARY,L,OD,M,I,73260 EL PASEO,SUITE 2B,PALM DESERT,92260,CA,US,Optometry,Y,O,92083,Measurement of field of vision during daylight conditions,N,22,21,22,66.15,90.72727273,51.86,50.81
1164573473,POULTNEY,CAREY,B,O.D.,F,I,3301 E MAIN ST,PACIFIC VIEW MALL STE. 1006,VENTURA,930035076,CA,US,Optometry,Y,O,92133,Diagnostic imaging of optic nerve of eye,N,17,13,17,46.00941177,77,33.88,32.31588235
1952383507,CAMARA,ELIZABETH,,OD,F,I,18855 VICTORY BLVD,,RESEDA,913356445,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,795,795,795,162.4081258,179.0264151,123.7014214,116.3098239
1588977847,NISHI,JEFFREY,T,O.D.,M,I,308 E. BROADWAY,,GLENDALE,91205,CA,US,Optometry,Y,O,92250,Photography of the retina,N,118,117,118,86.73,115,57.26194915,52.19872881
1487734505,KAMENA,SCOTT,M,OD,M,I,1171 MURRIETA BLVD STE 100,,LIVERMORE,945504143,CA,US,Optometry,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,12,12,12,159,159,108.3208333,114.0191667
1336250331,LIEGLER,TIMOTHY,S,OD,M,I,18582 MAIN ST,LORRY DUNCAN,HUNTINGTON BEACH,926481701,CA,US,Optometry,Y,F,99202,"New patient office or other outpatient visit, typically 20 minutes",N,50,50,50,54.91,153,33.878,31.262
1316917479,VANBUSKIRK,RICHARD,H,O.D.,M,I,817 COURT ST,SUITE 10,JACKSON,956422156,CA,US,Optometry,Y,O,92134,Diagnostic imaging of retina,N,21,16,21,46.15619048,109,34.43095238,33.57666667
1588668917,BONAKDAR,ALEXANDER,M,O.D,M,I,801 N TUSTIN AVE,STE 404,SANTA ANA,927053608,CA,US,Optometry,Y,O,92133,Diagnostic imaging of optic nerve of eye,N,17,16,17,46.60647059,100,36.54352941,34.06882353
1700832433,SCOLINOS,FRANK,,O.D.,M,I,236 N MARKET ST,,INGLEWOOD,903011217,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,106,63,106,78.53339623,79.43849057,57.43169811,53.68103774
1477502342,REDDING,ROSS,B,OD,M,I,1011 SYLVAN AVE,SUITE C,MODESTO,953501692,CA,US,Optometry,Y,O,76514,Ultrasound of corneal structure and measurement,N,14,14,14,14.98071429,69.21428571,10.98071429,10.64785714
1548386782,DAVISON,GARY,L,OD,M,I,4647 ZION AVE,,SAN DIEGO,921202507,CA,US,Optometry,Y,O,92012,"Eye and medical examination for diagnosis and treatment, established patient",N,30,29,30,51,135.2666667,36.568,39.18533333
1912954827,ROTH,MICHAEL,S,O.D.,M,I,72057 DINAH SHORE DR,SUITE D,RANCHO MIRAGE,922701791,CA,US,Optometry,Y,O,92083,Measurement of field of vision during daylight conditions,N,125,100,108,58.25824,98.496,42.42344,40.70408
1922001593,LASHER,DONALD,R,O.D.,M,I,225 S MAIN ST,,LAKEPORT,954535018,CA,US,Optometry,Y,O,66984,Removal of cataract with insertion of lens,N,27,15,27,129.6066667,198.8181482,101.6125926,82.84592593
1144215575,CHARM,HARRY,J,OD,M,I,6200 E CANYON RIM RD,STE 101,ANAHEIM HILLS,928074317,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,17,13,17,78.70823529,120.1764706,55.90470588,51.99352941
1437214632,HENSLICK,JAMES,R,OD,M,I,27451 LA PAZ RD,SUITE B,LAGUNA NIGUEL,926774082,CA,US,Optometry,Y,F,66984,Removal of cataract with insertion of lens,N,24,17,24,123.6095833,359.1,96.91333333,82.605
1922141175,PETERSON,KIMBERLY,,O.D.,F,I,1850 N RIVERSIDE AVE,SUITE 100,RIALTO,923768071,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,30,30,30,70,70,41.15933333,43.95366667
1447216221,DEDONATO,LARRY,M,OD,M,I,1429 MAIN ST,,DELANO,932151726,CA,US,Optometry,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,70,63,70,44.83,59.85714286,30.84771429,30.05057143
1891874731,MOORE,JAN,S,O.D.,M,I,14434 HAMLIN ST,SUITE 1,VAN NUYS,914011461,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,272,261,272,132.8861029,140,101.7038603,95.33459559
1982650867,REEDER,KEVIN,M,O.D.,M,I,9320 CARMEL MOUNTAIN RD,STE E,SAN DIEGO,921292159,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,41,41,41,125,125,88.06390244,87.77634146
1669725008,MERRY,MICHAEL,J,OD,M,I,817 COURT ST,10,JACKSON,956422156,CA,US,Optometry,Y,O,76514,Ultrasound of corneal structure and measurement,N,49,43,49,14.8944898,26,9.582857143,9.680816327
1619936481,LEHMANN,MARK,M,OD,M,I,2074 LAKE TAHOE BLVD STE 2,,S LAKE TAHOE,961506408,CA,US,Optometry,Y,F,99308,"Subsequent nursing facility visit, typically 15 minutes per day",N,12,11,12,69.22,95.83333333,52.60583333,53.07583333
1255349262,SENDROWSKI,DAVID,P,OD,M,I,2575 YOBRA LINDA BLVD,,FULLERTON,928311699,CA,US,Optometry,Y,O,92226,Examination of eye by ophthalmoscope with retinal drawing,N,44,20,22,28.23,40,19.71818182,17.85454546
1346305612,MULVEY,RAYMOND,,O.D.,M,I,7780 N FRESNO ST,SUITE 103,FRESNO,937202413,CA,US,Optometry,Y,O,92250,Photography of the retina,N,90,90,90,80,80,48.77211111,48.394
1619942034,HANONO,HELFON,,O. D.,M,I,894 PALM AVE,STE. B,IMPERIAL BEACH,919321573,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,99,99,99,125.8284849,139.6969697,82.5010101,81.70010101
1780734152,CHEUNG,JAMES,P,OPTOMETRIST,M,I,4141 S NOGALES ST,BUILDING C UNIT 101,WEST COVINA,917923056,CA,US,Optometry,Y,O,92250,Photography of the retina,N,15,15,15,86.73,94,67.99,62.31
1376895607,HELMUS,JULIE,,O.D.,F,I,353 2ND ST,,DAVIS,956164607,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,17,14,17,76.48,79,59.96,57.54
1184693830,SAVKO,ANNE,E,O.D.,F,I,1338 N MOORPARK RD,,THOUSAND OAKS,913605224,CA,US,Optometry,Y,O,92081,Measurement of field of vision during daylight conditions,N,21,21,21,37.51,58,25.20857143,22.86
1205821741,SACHS,CAROLE,L,OD,F,I,200 N BROADWAY,SUITE E,TURLOCK,953804744,CA,US,Optometry,Y,O,92226,Examination of eye by ophthalmoscope with retinal drawing,N,498,181,251,25.28,54.21686747,19.21114458,19.03528112
1578535027,DILL,GERALD,L,O.D.,M,I,1360 E HERNDON AVE STE 401,,FRESNO,937203326,CA,US,Optometry,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,52,49,52,45.74,53,32.74153846,31.215
1356435697,YOSHIMURA,STEPHANIE,,O.D.,F,I,5773 GREENBACK LN,,SACRAMENTO,958412013,CA,US,Optometry,Y,O,92012,"Eye and medical examination for diagnosis and treatment, established patient",N,220,129,220,90.61,95,66.90954546,63.43245455
1760458269,MARTIN,RICHARD,A,O.D.,M,I,4626 SHASTA DAM BLVD,,SHASTA LAKE,960199414,CA,US,Optometry,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,12,12,12,160.7416667,160.8333333,118.5066667,123.5625
1609946110,HARTFORD,IRVING,H,OD,M,I,106 MID VALLEY CTR,,CARMEL,939238500,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,27,27,27,151.14,160,79.09185185,78.23925926
1972945913,CHAU,ANNE,,O.D.,F,I,11333 SEPULVEDA BLVD,,MISSION HILLS,913451116,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,42,42,42,157.2521429,157.2521429,101.1038095,95.97666667
1164710745,PATTERSON,HENRY,D,"O.D., M.S.",M,I,37333 STATE HIGHWAY 299 E,,BURNEY,960134371,CA,US,Optometry,Y,O,92250,Photography of the retina,N,88,81,88,84.9,106.8522727,57.975,54.87409091
1275649238,LIU,CRAIG,,O.D.,M,I,171 C AVE,STE B,CORONADO,921184411,CA,US,Optometry,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,39,38,39,44.83,120,30.39820513,29.61358974
1952445116,DIMARTINO,ROBERT,B,O.D.,M,I,958 MORAGA RD,,LAFAYETTE,945494525,CA,US,Optometry,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,63,51,63,117.83,122.5873016,78.64412698,72.00888889
1750384061,WONG,DIANNE,L,O.D.,F,I,901 E ST,STE 285,SAN RAFAEL,949012850,CA,US,Optometry,Y,O,92134,Diagnostic imaging of retina,N,19,19,19,53.85,80,42.22,35.65
1205802758,SORTOR,JOHN,P,OD,M,I,684 MEDICAL CENTER DR E STE 104,,CLOVIS,936116806,CA,US,Optometry,Y,O,66984,Removal of cataract with insertion of lens,N,27,16,27,101.6688889,350.8855556,79.70962963,75.31185185
1134253693,TERZIAN,MICHAEL,V,O.D.,M,I,11151 TAMPA AVE,,NORTHRIDGE,913262254,CA,US,Optometry,Y,O,92250,Photography of the retina,N,23,23,23,66.43478261,66.43478261,43.35086957,54.08565217
1417923590,SLIVAR,MONICA,A,O.D.,F,I,3565 DEL AMO BLVD,,TORRANCE,905031637,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,11,11,11,135.55,276,89.94818182,82.14727273
1669446522,GIANNOTTI,ANTHONY,P,OD,M,I,221 MOUNT HERMON RD,SUITE G,SCOTTS VALLEY,950664038,CA,US,Optometry,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,79,55,79,44.83,61,29.45734177,28.69405063
1578516977,OU,SANDIA,J,O.D.,F,I,25 E HUNTINGTON DR,SUITE #111,ARCADIA,910063210,CA,US,Optometry,Y,O,92226,Examination of eye by ophthalmoscope with retinal drawing,N,"1,740",583,870,26.40216092,30,20.60265517,39.18155747
1649201518,NGUYEN,TU NGHI,,O.D.,F,I,3085 LOMA VISTA RD,,VENTURA,930032916,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,19,19,19,162.64,340,84.60842105,77.11368421
1356652622,BRACKEN,KENNETH,,O.D.,M,I,1356 E MAIN ST STE A,,BARSTOW,923113241,CA,US,Optometry,Y,O,92134,Diagnostic imaging of retina,N,16,15,16,47.94,60,35.23125,33.4125
1376583120,ALINAGHIAN,MOHSEN,S,OPTOMETRIST,M,I,62 CORPORATE PARK,,IRVINE,926063131,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,29,24,29,74.99,169.137931,58.79,57.54
1962508135,POPE,RICK,S,O.D.,M,I,1575 B STREET,,HAYWARD,945413017,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,22,22,22,99,99,59.97909091,101.9559091
1821069154,SIMMONS,CURTIS,M,O.D.,M,I,1537 PACIFIC AVE,SUITE 100,SANTA CRUZ,950603942,CA,US,Optometry,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,20,20,20,108.11,221.2,82.114,82.134
1265740526,ZHUCHENKO,ELENA,Y,O.D.,F,I,5777 GREENBACK LN,100,SACRAMENTO,958412013,CA,US,Optometry,Y,O,92250,Photography of the retina,N,18,18,18,83.2,100,65.23,62.31
1730163601,ERICKSON,MELISSA,B,O.D.,F,I,4860 Y ST,SUITE 2400,SACRAMENTO,958172307,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,12,12,12,104.63,468,68.35833333,65.95833333
1396710448,CHAN,CHIU,K,O.D.,M,I,537 S ATLANTIC BLVD,,MONTEREY PARK,917543815,CA,US,Optometry,Y,O,67820,Removal of eyelashes by forceps,N,16,11,16,53.16,107.8125,41.68,39.59
1811329824,BREWER,KYLE,,O.D.,M,I,20929 VENTURA BLVD STE 23,,WOODLAND HILLS,913643352,CA,US,Optometry,Y,O,92134,Diagnostic imaging of retina,N,15,14,15,45.28,82.46666667,29.024,29.18066667
1417000522,FRAGOSO-CORONA,ALMA,,O.D.,F,I,15330 AMAR RD STE A,,LA PUENTE,917442001,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,14,13,14,70.53071429,73.21428571,47.98285714,50.22714286
1235115718,SANDERS,TIMOTHY,L,OD,M,I,491 30TH ST,STE 101,OAKLAND,946093052,CA,US,Optometry,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,68,60,68,119.0404412,133.5420588,75.22808824,68.20588235
1326312372,TURNER,CHRISTINA,M,OD,F,I,1150 E ARTESIA BLVD,,LONG BEACH,908051555,CA,US,Optometry,Y,F,92225,Examination of eye by ophthalmoscope with retinal drawing,N,380,143,191,22.395,50,17.56,16.85
1376842559,SCOTT,PATRICK,J,O.D.,M,I,1360 E HERNDON AVE,SUITE 201,FRESNO,937203326,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,90,90,90,157.37,175,110.5676667,104.7953333
1679533681,PRESTON,CORY,G,OD,M,I,323 MATHILDA AVE,,SUNNVYALE,940854207,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,23,23,23,152.67,399,99.71347826,87.88956522
1710901004,GUTIERREZ,ANACLETO,,O.D.,M,I,2615 CAPITOL AVE,,SACRAMENTO,958165904,CA,US,Optometry,Y,O,92250,Photography of the retina,N,49,48,49,81.54,100,62.95367347,61.33387755
1760462956,OKAMOTO,JOHN,M,O.D.,M,I,9221 SIERRA COLLEGE BLVD,SUITE 130,ROSEVILLE,956615919,CA,US,Optometry,Y,O,92133,Diagnostic imaging of optic nerve of eye,N,47,31,47,43.46723404,50,33.39595745,33.15595745
1760453526,GWIZDAK,KRZYSZTOF,,O.D.,M,I,328 REDONDO AVE,,LONG BEACH,908142651,CA,US,Optometry,Y,O,92250,Photography of the retina,N,29,29,29,85.79,148.2758621,67.26,62.31
1366472938,OBLAD,MATTHEW,W,O.D.,M,I,112 N AKERS ST,SUITE A,VISALIA,932915121,CA,US,Optometry,Y,O,67820,Removal of eyelashes by forceps,N,15,12,15,52.64,52.73733333,38.51866667,36.94133333
1528017621,HOH,DAVID,A,OD,M,I,373 9TH STREET,SUITE 201,OAKLAND,94607,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,49,49,49,86,86,53.82530612,105.5257143
